InvoiceNo,StockCode,Description,UnitPrice,Quantity,TotalSale,PriceTier,QuantityTier,SaleTier,TotalItemsPerOrder,CustomerID,Country,FullInvoiceDate,InvoiceDay,InvoiceMonth,InvoiceYear,Weekday,InvoiceHour,Season,HolidayFlag,RepeatCustomer
C569966,22698,PINK REGENCY TEACUP AND SAUCER,2.95,-1,-2.95,Low,Low,Very Low,-3,13279,United Kingdom,10/6/2011,6,October,2011,Thursday,18,Fall,FALSE,FALSE
C569967,23250,VINTAGE RED TRIM ENAMEL BOWL ,1.04,-7,-7.28,Low,Medium,Low,-16,17490,United Kingdom,10/6/2011,6,October,2011,Thursday,18,Fall,FALSE,TRUE
C569967,22429,ENAMEL MEASURING JUG CREAM,4.25,-1,-4.25,Low,Low,Very Low,-16,17490,United Kingdom,10/6/2011,6,October,2011,Thursday,18,Fall,FALSE,TRUE
C569967,23249,VINTAGE RED ENAMEL TRIM PLATE,1.45,-8,-11.6,Low,Medium,Low,-16,17490,United Kingdom,10/6/2011,6,October,2011,Thursday,18,Fall,FALSE,TRUE
C569969,23240,SET OF 4 KNICK KNACK TINS DOILY ,4.15,-1,-4.15,Low,Low,Very Low,-1,17159,United Kingdom,10/6/2011,6,October,2011,Thursday,18,Fall,FALSE,FALSE
C569970,23240,SET OF 4 KNICK KNACK TINS DOILY ,4.15,-2,-8.3,Low,Low,Low,-3,13055,United Kingdom,10/6/2011,6,October,2011,Thursday,18,Fall,FALSE,FALSE
C569970,23239,SET OF 4 KNICK KNACK TINS POPPIES,4.15,-1,-4.15,Low,Low,Very Low,-3,13055,United Kingdom,10/6/2011,6,October,2011,Thursday,18,Fall,FALSE,FALSE
C569971,23247,BISCUIT TIN 50'S CHRISTMAS,2.89,-3,-8.67,Low,Low,Low,-7,16875,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569971,23301,GARDENERS KNEELING PAD KEEP CALM ,1.65,-2,-3.3,Low,Low,Very Low,-7,16875,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569971,23000,TRAVEL CARD WALLET TRANSPORT,0.42,-2,-0.84,Very Low,Low,Very Low,-7,16875,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569972,23111,PARISIENNE SEWING BOX,12.5,-1,-12.5,Medium,Low,Low,-1,13317,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569973,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2.95,-3,-8.85,Low,Low,Low,-3,12703,Germany,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,FALSE
C569974,23241,TREASURE TIN GYMKHANA DESIGN,2.08,-2,-4.16,Low,Low,Very Low,-2,14092,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569975,23118,PARISIENNE JEWELLERY DRAWER ,7.5,-1,-7.5,Medium,Low,Low,-6,14333,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,FALSE
C569975,23111,PARISIENNE SEWING BOX,12.5,-1,-12.5,Medium,Low,Low,-6,14333,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,FALSE
C569975,23071,MARIE ANTOINETTE TRINKET BOX GOLD,12.5,-3,-37.5,Medium,Low,Medium,-6,14333,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,FALSE
C569975,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,6.25,-1,-6.25,Medium,Low,Low,-6,14333,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,FALSE
C569976,84949,SILVER HANGING T-LIGHT HOLDER,1.65,-3,-4.95,Low,Low,Very Low,-4,16747,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569976,22963,JAM JAR WITH GREEN LID,0.85,-1,-0.85,Very Low,Low,Very Low,-4,16747,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569978,22867,HAND WARMER BIRD DESIGN,2.1,-12,-25.2,Low,Medium,Medium,-12,13988,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569979,23494,VINTAGE DOILY DELUXE SEWING KIT ,5.95,-3,-17.85,Medium,Low,Low,-3,17652,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569980,23089,GLASS BON BON JAR,1.95,-3,-5.85,Low,Low,Low,-4,13767,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569980,23342,MINT DINER WALL CLOCK,8.5,-1,-8.5,Medium,Low,Low,-4,13767,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569981,22312,OFFICE MUG WARMER POLKADOT,2.95,-2,-5.9,Low,Low,Low,-4,12679,France,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569981,22314,OFFICE MUG WARMER CHOC+BLUE,2.95,-2,-5.9,Low,Low,Low,-4,12679,France,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569982,M,Manual,218.72,-1,-218.72,Very High,Low,High,-1,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569984,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,7.95,-1,-7.95,Medium,Low,Low,-1,17231,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22301,COFFEE MUG CAT + BIRD DESIGN,2.55,-6,-15.3,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22300,COFFEE MUG DOG + BALL DESIGN,2.55,-6,-15.3,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22139,RETROSPOT TEA SET CERAMIC 11 PC ,4.95,-3,-14.85,Low,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,21915,RED  HARMONICA IN BOX ,1.25,-12,-15,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,21495,SKULLS AND CROSSBONES WRAP,0.42,-25,-10.5,Very Low,High,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,20727,LUNCH BAG  BLACK SKULL.,1.65,-10,-16.5,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,20725,LUNCH BAG RED RETROSPOT,1.65,-10,-16.5,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,16161U,WRAP SUKI AND FRIENDS,0.42,-25,-10.5,Very Low,High,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23254,CHILDRENS CUTLERY DOLLY GIRL ,4.15,-4,-16.6,Low,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,84879,ASSORTED COLOUR BIRD ORNAMENT,1.69,-16,-27.04,Low,Medium,Medium,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1.25,-12,-15,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,84375,SET OF 20 KIDS COOKIE CUTTERS,2.1,-12,-25.2,Low,Medium,Medium,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,71053,WHITE METAL LANTERN,3.75,-8,-30,Low,Medium,Medium,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23338,EGG FRYING PAN RED ,2.08,-6,-12.48,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23335,EGG FRYING PAN IVORY ,2.08,-6,-12.48,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23256,CHILDRENS CUTLERY SPACEBOY ,4.15,-4,-16.6,Low,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23255,CHILDRENS CUTLERY CIRCUS PARADE,4.15,-4,-16.6,Low,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23239,SET OF 4 KNICK KNACK TINS POPPIES,4.15,-6,-24.9,Low,Medium,Medium,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23120,PACK OF 6 SMALL FRUIT STRAWS,0.42,-24,-10.08,Very Low,High,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23119,PACK OF 6 LARGE FRUIT STRAWS ,0.62,-12,-7.44,Very Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23074,EMBOSSED HEART TRINKET BOX,2.08,-6,-12.48,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4.15,-24,-99.6,Low,High,Medium,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,23041,PAPER LANTERN 9 POINT SNOW STAR,4.15,-24,-99.6,Low,High,Medium,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2.1,-6,-12.6,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22961,JAM MAKING SET PRINTED,1.45,-12,-17.4,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22960,JAM MAKING SET WITH JARS,4.25,-6,-25.5,Low,Medium,Medium,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22730,ALARM CLOCK BAKELIKE IVORY,3.75,-4,-15,Low,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22729,ALARM CLOCK BAKELIKE ORANGE,3.75,-4,-15,Low,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22727,ALARM CLOCK BAKELIKE RED ,3.75,-4,-15,Low,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22627,MINT KITCHEN SCALES,8.5,-2,-17,Medium,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22625,RED KITCHEN SCALES,8.5,-2,-17,Medium,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22624,IVORY KITCHEN SCALES,8.5,-2,-17,Medium,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22623,BOX OF VINTAGE JIGSAW BLOCKS ,5.95,-3,-17.85,Medium,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22622,BOX OF VINTAGE ALPHABET BLOCKS,11.95,-2,-23.9,Medium,Low,Medium,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22617,BAKING SET SPACEBOY DESIGN,4.95,-3,-14.85,Low,Low,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569985,22383,LUNCH BAG SUKI DESIGN ,1.65,-10,-16.5,Low,Medium,Low,-325,15365,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569986,23015,CORDIAL GLASS JUG,8.25,-2,-16.5,Medium,Low,Low,-3,16245,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569986,22824,3 TIER SWEETHEART GARDEN SHELF,35.95,-1,-35.95,High,Low,Medium,-3,16245,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569987,22439,6 ROCKET BALLOONS ,0.65,-40,-26,Very Low,High,Medium,-184,18194,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,FALSE
C569987,22027,TEA PARTY BIRTHDAY CARD,0.36,-144,-51.84,Very Low,Very High,Medium,-184,18194,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,FALSE
C569988,22766,PHOTO FRAME CORNICE,2.95,-1,-2.95,Low,Low,Very Low,-1,17231,United Kingdom,10/6/2011,6,October,2011,Thursday,19,Fall,FALSE,TRUE
C569989,21481,FAWN BLUE HOT WATER BOTTLE,2.55,-26,-66.3,Low,High,Medium,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,22111,SCOTTIE DOG HOT WATER BOTTLE,4.25,-17,-72.25,Low,Medium,Medium,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23333,IVORY WICKER HEART MEDIUM,1.25,-12,-15,Low,Medium,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23294,SET OF 6 SNACK LOAF BAKING CASES,0.83,-8,-6.64,Very Low,Medium,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23293,SET OF 12 FAIRY CAKE BAKING CASES,0.83,-6,-4.98,Very Low,Medium,Very Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23296,SET OF 6 TEA TIME BAKING CASES,1.25,-8,-10,Low,Medium,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23245,SET OF 3 REGENCY CAKE TINS,4.95,-4,-19.8,Low,Low,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23247,BISCUIT TIN 50'S CHRISTMAS,2.49,-36,-89.64,Low,High,Medium,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4.15,-18,-74.7,Low,Medium,Medium,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,22960,JAM MAKING SET WITH JARS,3.75,-10,-37.5,Low,Medium,Medium,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23343,JUMBO BAG VINTAGE CHRISTMAS ,2.08,-7,-14.56,Low,Medium,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23203,JUMBO BAG VINTAGE DOILY ,2.08,-20,-41.6,Low,Medium,Medium,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,85099B,JUMBO BAG RED RETROSPOT,1.79,-58,-103.82,Low,High,High,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23298,SPOTTY BUNTING,4.95,-4,-19.8,Low,Low,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,47566,PARTY BUNTING,4.15,-29,-120.35,Low,High,High,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23321,SMALL WHITE HEART OF WICKER,1.65,-11,-18.15,Low,Medium,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23313,VINTAGE CHRISTMAS BUNTING,4.95,-5,-24.75,Low,Medium,Medium,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23306,SET OF 36 DOILIES PANTRY DESIGN,1.45,-6,-8.7,Low,Medium,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,22950,36 DOILIES VINTAGE CHRISTMAS,1.45,-12,-17.4,Low,Medium,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4.25,-25,-106.25,Low,High,High,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,22666,RECIPE BOX PANTRY YELLOW DESIGN,2.55,-23,-58.65,Low,High,Medium,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,22631,CIRCUS PARADE LUNCH BOX ,1.95,-7,-13.65,Low,Medium,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,22629,SPACEBOY LUNCH BOX ,1.65,-42,-69.3,Low,High,Medium,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,22384,LUNCH BAG PINK POLKADOT,1.45,-70,-101.5,Low,Very High,High,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,20725,LUNCH BAG RED RETROSPOT,1.65,-8,-13.2,Low,Medium,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569989,23236,STORAGE TIN VINTAGE DOILY ,2.89,-6,-17.34,Low,Medium,Low,-478,16839,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569990,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4.15,-24,-99.6,Low,High,Medium,-24,15505,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569991,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1.45,-24,-34.8,Low,High,Medium,-42,14501,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569991,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1.45,-18,-26.1,Low,Medium,Medium,-42,14501,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569992,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1.65,-48,-79.2,Low,High,Medium,-48,16133,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569993,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,3.75,-4,-15,Low,Low,Low,-4,17633,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2.1,-2,-4.2,Low,Low,Very Low,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,21479,WHITE SKULL HOT WATER BOTTLE ,3.39,-18,-61.02,Low,Medium,Medium,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1.95,-21,-40.95,Low,High,Medium,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1.95,-20,-39,Low,Medium,Medium,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,22666,RECIPE BOX PANTRY YELLOW DESIGN,2.55,-11,-28.05,Low,Medium,Medium,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,22960,JAM MAKING SET WITH JARS,3.75,-10,-37.5,Low,Medium,Medium,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,23322,LARGE WHITE HEART OF WICKER,2.95,-3,-8.85,Low,Low,Low,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,23321,SMALL WHITE HEART OF WICKER,1.65,-11,-18.15,Low,Medium,Low,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,22725,ALARM CLOCK BAKELIKE CHOCOLATE,3.75,-12,-45,Low,Medium,Medium,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,22728,ALARM CLOCK BAKELIKE PINK,3.75,-16,-60,Low,Medium,Medium,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,22727,ALARM CLOCK BAKELIKE RED ,3.75,-20,-75,Low,Medium,Medium,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,22729,ALARM CLOCK BAKELIKE ORANGE,3.75,-5,-18.75,Low,Medium,Low,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569994,22730,ALARM CLOCK BAKELIKE IVORY,3.75,-11,-41.25,Low,Medium,Medium,-160,15606,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,TRUE
C569995,23319,BOX OF 6 MINI 50'S CRACKERS,2.08,-48,-99.84,Low,High,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,23318,BOX OF 6 MINI VINTAGE CRACKERS,2.49,-24,-59.76,Low,High,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,23301,GARDENERS KNEELING PAD KEEP CALM ,1.45,-48,-69.6,Low,High,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,23267,SET OF 4 SANTA PLACE SETTINGS,1.25,-48,-60,Low,High,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,23154,SET OF 4 JAM JAR MAGNETS,2.08,-48,-99.84,Low,High,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,23120,PACK OF 6 SMALL FRUIT STRAWS,0.42,-48,-20.16,Very Low,High,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,23119,PACK OF 6 LARGE FRUIT STRAWS ,0.62,-24,-14.88,Very Low,High,Low,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,22960,JAM MAKING SET WITH JARS,3.75,-12,-45,Low,Medium,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,22952,60 CAKE CASES VINTAGE CHRISTMAS,0.55,-24,-13.2,Very Low,High,Low,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,22950,36 DOILIES VINTAGE CHRISTMAS,1.45,-24,-34.8,Low,High,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2.95,-24,-70.8,Low,High,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.85,-24,-20.4,Very Low,High,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,22737,RIBBON REEL CHRISTMAS PRESENT ,1.65,-30,-49.5,Low,High,Medium,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,22439,6 ROCKET BALLOONS ,0.65,-24,-15.6,Very Low,High,Low,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,22436,12 COLOURED PARTY BALLOONS,0.65,-20,-13,Very Low,Medium,Low,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569995,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2.55,-40,-102,Low,High,High,-510,14557,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569996,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1.45,-12,-17.4,Low,Medium,Low,-51,15322,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569996,23221,REINDEER HEART DECORATION SILVER,0.83,-12,-9.96,Very Low,Medium,Low,-51,15322,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569996,23118,PARISIENNE JEWELLERY DRAWER ,7.5,-2,-15,Medium,Low,Low,-51,15322,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569996,23112,PARISIENNE CURIO CABINET,7.5,-2,-15,Medium,Low,Low,-51,15322,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569996,79191C,RETRO PLASTIC ELEPHANT TRAY,0.85,-12,-10.2,Very Low,Medium,Low,-51,15322,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569996,79066K,RETRO MOD TRAY,0.85,-1,-0.85,Very Low,Low,Very Low,-51,15322,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C569996,23221,REINDEER HEART DECORATION SILVER,0.83,-10,-8.3,Very Low,Medium,Low,-51,15322,United Kingdom,10/7/2011,7,October,2011,Thursday,20,Fall,FALSE,FALSE
C570004,47594A,CAROUSEL DESIGN WASHBAG,1.95,-1,-1.95,Low,Low,Very Low,-2,13198,United Kingdom,10/7/2011,7,October,2011,Friday,9,Fall,FALSE,TRUE
C570004,22371,AIRLINE BAG VINTAGE TOKYO 78,4.25,-1,-4.25,Low,Low,Very Low,-2,13198,United Kingdom,10/7/2011,7,October,2011,Friday,9,Fall,FALSE,TRUE
C570005,22722,SET OF 6 SPICE TINS PANTRY DESIGN,3.95,-1,-3.95,Low,Low,Very Low,-1,14462,United Kingdom,10/7/2011,7,October,2011,Friday,9,Fall,FALSE,TRUE
C570006,22784,LANTERN CREAM GAZEBO ,4.95,-1,-4.95,Low,Low,Very Low,-1,14217,United Kingdom,10/7/2011,7,October,2011,Friday,9,Fall,FALSE,TRUE
C570012,23403,LETTER HOLDER HOME SWEET HOME,3.75,-1,-3.75,Low,Low,Very Low,-8,15344,United Kingdom,10/7/2011,7,October,2011,Friday,9,Fall,FALSE,TRUE
C570012,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,7.95,-2,-15.9,Medium,Low,Low,-8,15344,United Kingdom,10/7/2011,7,October,2011,Friday,9,Fall,FALSE,TRUE
C570012,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,14.95,-2,-29.9,Medium,Low,Medium,-8,15344,United Kingdom,10/7/2011,7,October,2011,Friday,9,Fall,FALSE,TRUE
